node_id,sampling_interval_ms,deadband_value,deadband_type,active,keywords
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_uvCnx_BnGgpZuEQk,500,9,RELATIVE,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_LpoBM_CRNouJzqri,1000,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_fDjoM_ehVsZPqUID,100,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_fPSNw_yAPDaxuQkm,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_tapUI_NUkWMbBSXv,500,88,ABSOLUTE,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_zObBI_dGYkWQBvnr,1000,9,RELATIVE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_CwlrL_IsCmDQZaqV,1000,88,ABSOLUTE,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_MEWws_hLDgsbGAoE,100,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_eJGTL_SclYIOnmZH,100,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_fYjzR_rgKxVIWGmT,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_mtuAB_dhzrlFHqEi,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_ydHFW_MWYZgVtfOa,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_RVcBY_GLAIFaBORd,500,88,ABSOLUTE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_ghwyE_TIAJPNelKy,500,,,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_DYcAp_oghSvAPYlZ,1000,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_FcAsU_GhtjYkiBoR,1000,,,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_alfKS_JaeBdTicHK,1000,9,RELATIVE,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_CrpAb_lKdHOPxAYC,100,88,ABSOLUTE,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_StgeN_pVminCAGLJ,500,,,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_WkpLC_CIbFJdESVM,1000,,,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_YXKIF_DURPcrsvik,500,88,ABSOLUTE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_kyzDJ_FzuDLYoSPj,100,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.md_wQHhG_AWMUmxJqgc,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.me_CMPZz_WFDmAZYdcH,500,,,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.me_RDozt_bisDASNxIJ,100,88,ABSOLUTE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_IErvV_CWqdSUveZE,1000,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_QodJh_MaJCoRPTKv,100,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_bQLGT_rqRkGVXDaL,500,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_dfQxz_wvXfYHLcaC,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_muEiH_aiguOwjyYJ,1000,9,RELATIVE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_oYlaw_ksHQMLDqoS,500,,,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_NbTZQ_eEQIOcBKXV,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_cgorv_JQkgFlEtiI,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_eHfSd_RbZhElBTyL,1000,,,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_eXOPm_lpRfUdqFwH,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_iyLCB_segXTNzMbc,1000,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_ugUVG_KlYEnVrCBG,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_Qkeym_dGkIKSZUyr,500,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_SEDmu_aRKJmfLVYH,100,9,RELATIVE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_ihPEc_jBwAOyqRFL,1000,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_oShTH_VixkzyAKFU,500,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_AWQNt_GBOFpHPjEJ,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_BQuei_QhlLCXwWeE,500,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_IDjur_WvaCOzTgHR,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_Yyunw_wBhtkfiPMR,1000,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_iNvUs_UvyQVbksxK,100,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_naMAs_SEhoHNBCPA,500,9,RELATIVE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_smHny_dfDGuWtgoN,100,9,RELATIVE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_DBgdk_IgTaFEjNzu,500,9,RELATIVE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_TXxeD_YuXdSsUzIx,1000,,,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_ZTXmn_lduJtCOAEL,1000,,,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_spWlR_JgZQEXovRa,500,,,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_AinbX_dHVRZMpPwz,100,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_iUwAX_KgjroAVdRn,1000,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_uIlDG_DBCLmTxvOu,100,,,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_KnsWT_myvlAHgwfi,1000,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_OFzpW_PaFKglwjAU,500,,,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_VYHmJ_rugMdLpybz,100,9,RELATIVE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_fmDyo_txoRFMNZhs,100,,,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_ltxeF_zwAfOGqhHU,1000,88,ABSOLUTE,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_nZYqA_yTztZWaPxo,100,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_rWxDR_OgaklzYQvh,100,9,RELATIVE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_AHeQz_iFdwNvRGke,500,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_NskHI_nYaTkDjUpt,500,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_SEgae_tbkXlgmLnT,500,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_SqZYC_qFVHjEiBgD,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_bRfkZ_kEszlKHDGX,1000,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_Ewiln_xzREGHQSCM,500,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_JtSxG_GFlHJQNfkP,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_RXLwm_DfpOwLmaYB,100,9,RELATIVE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_jeHgc_ePUuiWXMBt,1000,9,RELATIVE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_rfIOL_cTPquUHQzv,500,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_uCTfQ_ZhNxvLetFr,500,88,ABSOLUTE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_usZOK_WvnwtPrhzU,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_UDgYI_zkfguFdAbE,100,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_dpGhD_koLAFyClGa,1000,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_fEAhH_gWSuryisID,1000,,,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_lyOKZ_BXzbSyQGEn,1000,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_CgzTK_XpKgLmdabD,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_FjNRO_UQqgzMycPt,100,9,RELATIVE,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_GNvpq_HmGDETMcZs,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_TWoMB_FzHLofQwnP,100,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_kBNHD_LGkiYprSag,1000,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_IOUEy_SdcovuFRJP,100,,,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_SzXVt_sMajfAuWKI,100,88,ABSOLUTE,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_ZTYRV_IpFEqbGlWY,1000,,,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_zaXys_QzJjAbCimZ,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_YsBDE_yRuQZOUDhe,1000,,,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_pbMds_OgrUVGjChi,100,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_ragJh_tankOmXezr,500,88,ABSOLUTE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_spiaY_hMvaqTcwlG,100,88,ABSOLUTE,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mt_BMwLK_fouBCWsVkY,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mt_OHfdU_ewSTOdfmiB,100,,,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mt_gVXJn_JOMXTclfdH,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_FuskQ_cHWvhYgedf,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_KFvbf_CXGZKWOFjv,1000,9,RELATIVE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_NkqIz_bDEprnuMmv,100,9,RELATIVE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_Uayop_IgwrFipExq,1000,,,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_UhOEK_JRPIYOtZgS,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_ZJoDb_CbNDQvVFiG,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_fOaXQ_PwXYtOUQFM,100,88,ABSOLUTE,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_mcdqT_nsfrLMhGoR,500,9,RELATIVE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_GwBHJ_XhVFjkUubA,100,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_JZmiE_EfzuOhYgds,100,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_PtlIx_DMWLiCsQHe,1000,,,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_URQYk_bohkiGArOR,500,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_goFKB_mAOqTcvLpB,1000,9,RELATIVE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_tvmlf_EIubveihQN,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_uAMVG_NBXJpvQxAT,100,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_ANraV_uxcBJXTZwR,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_QIljJ_OXwVcTCnoq,100,88,ABSOLUTE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_AmUXx_dfClEbMqXz,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_CslNY_pvqGYOSzhw,500,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_PdXDs_ObAFRMtLpP,1000,9,RELATIVE,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_VYlLk_NEDMajuxWK,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_amnLq_rLDIlxKmBi,500,,,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_jRyxo_jUWbnPKhTv,1000,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_jiAGc_GXzjVrTWuL,1000,9,RELATIVE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_yVfdF_pISlgmfrBH,500,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.my_BRHwc_IOxzBHgiAT,500,9,RELATIVE,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.my_DLUfI_ohsILNgUtw,100,88,ABSOLUTE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.my_RjAVK_DFOnAEIJzT,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_HaIvd_jCxluzgVQX,1000,88,ABSOLUTE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_UzeBt_AivlnfaLpm,100,88,ABSOLUTE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_XGysA_qXgDJrceEz,500,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_JefGX_fZwoIlveNR,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_WYVFa_GioPWOuIrd,500,9,RELATIVE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_adQtq_rjGTkMZmEl,1000,,,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_lLEgX_DCGzIxnNfU,1000,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_nycxk_kqCNnlfSzm,500,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_zGrKH_FOJNUepYQh,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_zLjoX_ufPJiZYMgU,1000,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_EASMo_scvnITikLF,500,9,RELATIVE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_EaGkB_xjAtzdCahS,1000,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_OfozI_SyoJYOzdhX,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_ShtzM_AlgeDGQzXo,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_iuLtR_qSDbLnJxfV,100,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_yOdDv_lDgmdCqQhy,500,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_MEWZx_CAjEJHnVKm,500,,,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_PEMYs_MsNKbBjvfC,100,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_ZumDo_cFfJwnQkXR,100,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_bPWuQ_kQwcBRVGqZ,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_iCWpZ_IAUPdcnKxv,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_jzZgF_YyIMDrLzRg,1000,,,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_AwGZD_KFxgEWGBXL,1000,88,ABSOLUTE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_VGKIb_mIBdSatuQE,1000,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_VZYSH_jDlFXgouWb,500,9,RELATIVE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_jfXYM_HfRBIOQhCu,500,,,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_oWrTN_nWgfyEtKmD,100,,,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_FxdtP_AIOLmUPzJu,500,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_GqnYf_TcBzuAfIVq,500,88,ABSOLUTE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_HpzZX_aioWgXnIFy,100,88,ABSOLUTE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_JlisQ_MQpNPgHnGu,500,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_OnLDU_LRvalyZsPJ,100,,,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_TkZPE_VMLCvhTAbX,500,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_hfvEq_SXWRLzPnKM,100,,,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_hrDiZ_dKulBUyHQe,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_iwJSz_yLcqWZUGOQ,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_zsrTY_OqJsopBiDv,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_ELHJc_svFafJhplr,1000,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_EXyYi_MgwitkSRGN,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_ldySV_UadukFEvPS,100,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_npguI_CGoSWzBpgd,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_EsXfe_fbDqQpShsk,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_JQOrU_dRFDTfwBUh,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_uDjhJ_RrYBHQIKLd,1000,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nH_WumNP_mYydWSjKtM,500,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nH_vBoDn_RVmrEJaNbA,500,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nI_HhQBS_JabMuKvcIT,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nI_bvKqY_ZvopsQqdxr,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nI_fuZYO_DIZHicOPJC,500,,,0,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nI_kOgiY_OJZHaPpfmr,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nI_oXCjN_cbZqRKuBfx,500,,,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nJ_HrpGL_QaulCKHcgS,1000,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nJ_YCMIB_vDOjliMUhZ,100,9,RELATIVE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nJ_YlCaT_WFmoGzBQSM,100,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nJ_pPLrA_PCOsJQKzjE,100,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nJ_vdyjt_FYrSWHQpwJ,100,,,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_BZVeU_DEUCvLigzH,100,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_EIuQB_mIVwQpGuKE,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_VqpSt_WYjbadeXNR,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_Zjadm_htTUNRPpzw,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_bYsuR_mIfYGMoiCk,100,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_fbMDW_ZjdAHSyqUb,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_mCZpc_GfzMWPVQyt,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_vIHkJ_atblKweYui,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nK_xDavd_cEWhoDMZfr,1000,,,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_NwJAG_XhjFeRxibQ,500,88,ABSOLUTE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_PBVpq_MowvNSCEAq,500,88,ABSOLUTE,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_VabMN_zOkmlIpSUv,100,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_amfFo_yMlZrJchid,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_fbyiS_cNznmgjoAw,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nL_oWsAn_qfITmcsAPg,1000,,,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_LDBFe_qCsagQEGOz,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_bTiUf_yuDMiUIPYh,500,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_ebkfv_mtGeByaNgX,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_imFCn_DqXxaPAJze,500,9,RELATIVE,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_jrIwG_VYFGyeHhJD,500,,,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_tbXSr_YTmAJUieHb,100,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nM_uWPHb_zmHhNiCexL,100,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nN_DRfur_cUoRpjubmd,1000,88,ABSOLUTE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nN_vAVkN_aQbjmhCNcB,500,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nN_wapct_ZlmOegCbzW,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_IuFgA_KkCygtpQLh,1000,88,ABSOLUTE,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_LfCeu_mqcVadIUjb,100,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_Udifn_diwECxyloq,100,9,RELATIVE,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_XIDuR_sFPAYgkpyU,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_Xrdoi_itvUfwRDLC,1000,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nO_brSZj_rSlXptYHVP,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nP_NYPiZ_RMtfmYFQcu,500,88,ABSOLUTE,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.nP_RbVfu_clDfiuENZj,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nP_wrdRt_YhqXzCUesK,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_FQzGJ_VfWgqCYKAl,100,88,ABSOLUTE,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_GOIQA_InWYDrCGjz,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_Puilb_yjUPKHZoui,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_VGwXI_lkKJDrfxXY,500,,,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_aSuUn_rpAjaiNFVy,1000,9,RELATIVE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_iDUqG_PwNUBszKmS,1000,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_lFGSJ_QoAKiWBIuz,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_lwXPB_QEiYGLRMfS,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.nQ_upeOR_gRANUwbakH,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nR_BHtCm_MOIvemTEBJ,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.nR_EGRLS_fRsGSpjJaw,100,9,RELATIVE,0,[4]
